# 由 qingjian-dict-convert phrases 从语料相邻词组合挖出（总次数与对话语料次数都 ≥ 2000），读音由成分词拼出。词\t次数\t拼音
到自己	3306	dao zi ji
好地方	3306	hao di fang
可以带	3305	ke yi dai
很瘦	3305	hen shou
这么好的	3305	zhe me hao de
差了	3303	cha le
要自己	3303	yao zi ji
问一句	3303	wen yi ju
四天	3300	si tian
不来了	3298	bu lai le
太冷了	3298	tai leng le
不晚	3297	bu wan
没听过	3296	mei ting guo
人家是	3294	ren jia shi
也不用	3293	ye bu yong
就回来了	3293	jiu hui lai le
你学	3292	ni xue
会努力	3291	hui nu li
我真是	3291	wo zhen shi
比较多	3291	bi jiao duo
比起	3290	bi qi
你从	3289	ni cong
多年的	3285	duo nian de
快乐哈	3284	kuai le ha
多高	3282	duo gao
好还好	3281	hao hai hao
要请	3280	yao qing
那怎么	3280	na zen me
时间过	3279	shi jian guo
买过	3277	mai guo
想喝	3277	xiang he
没这么	3277	mei zhe me
还好吗	3277	hai hao ma
这种感觉	3277	zhe zhong gan jue
我今晚	3275	wo jin wan
你那里	3274	ni na li
我的人	3274	wo de ren
还不睡觉	3274	hai bu shui jiao
这本书	3273	zhe ben shu
人儿	3270	ren er
我感觉我	3269	wo gan jue wo
瘦下来	3269	shou xia lai
在武汉	3268	zai wu han
毕业的	3267	bi ye de
分分钟	3266	fen fen zhong
刚到	3266	gang dao
我们有	3266	wo men you
继续努力	3266	ji xu nu li
意思啊	3265	yi si a
会打	3264	hui da
你朋友	3264	ni peng you
很高兴	3264	hen gao xing
人家的	3261	ren jia de
我个	3260	wo ge
我有个	3259	wo you ge
单纯的	3258	dan chun de
真快	3258	zhen kuai
好多年	3256	hao duo nian
我在想	3256	wo zai xiang
高啊	3255	gao a
我还能	3254	wo hai neng
要告诉	3254	yao gao su
那样的	3252	na yang de
下就	3251	xia jiu
我以为是	3249	wo yi wei shi
我倒是	3249	wo dao shi
永远是	3249	yong yuan shi
好瘦	3246	hao shou
退了	3246	tui le
出门了	3244	chu men le
你很棒	3243	ni hen bang
南方的	3240	nan fang de
算什么	3240	suan shen me
能告诉我	3240	neng gao su wo
一般般	3239	yi ban ban
不让我	3239	bu rang wo
你哪	3239	ni na
头发长	3234	tou fa zhang
我忘了	3234	wo wang le
我还没有	3234	wo hai mei you
我现在就	3231	wo xian zai jiu
自己一个	3230	zi ji yi ge
多肉	3228	duo rou
我表示	3228	wo biao shi
相信自己	3227	xiang xin zi ji
也睡	3225	ye shui
听起来	3225	ting qi lai
一下午	3223	yi xia wu
一副	3223	yi fu
所以要	3223	suo yi yao
高跟鞋	3222	gao gen xie
一首歌	3221	yi shou ge
你不在	3221	ni bu zai
怎么去	3221	zen me qu
牌子的	3221	pai zi de
谁说的	3220	shui shuo de
难道我	3220	nan dao wo
睡好	3219	shui hao
羡慕啊	3218	xian mu a
是对的	3217	shi dui de
你永远	3215	ni yong yuan
不允许	3214	bu yun xu
还有个	3214	hai you ge
送你上去	3213	song ni shang qu
你这样的	3212	ni zhe yang de
让别人	3211	rang bie ren
说这个	3211	shuo zhe ge
就直接	3210	jiu zhi jie
找人	3210	zhao ren
不高兴	3209	bu gao xing
经历过	3209	jing li guo
这东西	3209	zhe dong xi
你打电话	3208	ni da dian hua
来接	3206	lai jie
爆了	3205	bao le
那也是	3204	na ye shi
你想要	3202	ni xiang yao
给钱	3202	gei qian
停不下来	3201	ting bu xia lai
有点小	3201	you dian xiao
下学期	3200	xia xue qi
没有看到	3200	mei you kan dao
短了	3200	duan le
说我们	3200	shuo wo men
人觉得	3199	ren jue de
你们这些	3196	ni men zhe xie
我还真	3196	wo hai zhen
整个人	3195	zheng ge ren
我饿了	3193	wo e le
好贵	3190	hao gui
想到你	3189	xiang dao ni
那有	3189	na you
完就	3188	wan jiu
没看出来	3188	mei kan chu lai
用过	3188	yong guo
不喜欢我	3185	bu xi huan wo
他们说	3185	ta men shuo
厉害啊	3185	li hai a
我特别	3185	wo te bie
就是有	3184	jiu shi you
就真	3183	jiu zhen
要继续	3182	yao ji xu
不接受	3181	bu jie shou
同一天	3180	tong yi tian
安慰我	3179	an wei wo
欢迎来	3178	huan ying lai
我是在	3177	wo shi zai
普通的	3177	pu tong de
绝对是	3177	jue dui shi
就差	3176	jiu cha
瞎了	3176	xia le
肥了	3176	fei le
能睡	3176	neng shui
不分	3175	bu fen
为啥要	3175	wei sha yao
回复你	3174	hui fu ni
现在想	3174	xian zai xiang
不回去	3169	bu hui qu
做得	3169	zuo de
希望他	3169	xi wang ta
好远	3167	hao yuan
找他	3166	zhao ta
钱了	3166	qian le
不知道有	3164	bu zhi dao you
我试	3163	wo shi
很明显	3162	hen ming xian
温暖的	3162	wen nuan de
这么有	3162	zhe me you
都做	3162	dou zuo
北京了	3160	bei jing le
在心里	3160	zai xin li
人吧	3159	ren ba
你结婚	3159	ni jie hun
突然发现	3159	tu ran fa xian
是男的	3158	shi nan de
买衣服	3156	mai yi fu
这些人	3156	zhe xie ren
多小时	3155	duo xiao shi
就是喜欢	3155	jiu shi xi huan
今天下午	3154	jin tian xia wu
我介绍	3154	wo jie shao
有关系	3154	you guan xi
起不来	3154	qi bu lai
你现在在	3153	ni xian zai zai
这个名字	3153	zhe ge ming zi
都找	3153	dou zhao
喜欢这种	3152	xi huan zhe zhong
告诉你我	3150	gao su ni wo
好想去	3150	hao xiang qu
是必须的	3150	shi bi xu de
嫌弃我	3149	xian qi wo
今天你	3148	jin tian ni
我就放心	3147	wo jiu fang xin
你做的	3145	ni zuo de
你有什么	3145	ni you shen me
他去	3144	ta qu
你开心就	3142	ni kai xin jiu
身体啊	3142	shen ti a
不代表	3140	bu dai biao
来过	3140	lai guo
真的真	3140	zhen de zhen
开空调	3139	kai kong tiao
对呀对呀	3138	dui ya dui ya
心好	3138	xin hao
扔了	3138	reng le
在重庆	3137	zai chong qing
你长得	3136	ni zhang de
可以看到	3135	ke yi kan dao
很难过	3135	hen nan guo
有这样	3134	you zhe yang
那叫	3134	na jiao
都有你	3134	dou you ni
厉害厉害	3133	li hai li hai
恋爱的	3133	lian ai de
换头像	3133	huan tou xiang
开心点	3132	kai xin dian
能这么	3132	neng zhe me
叫啥	3131	jiao sha
不会啊	3130	bu hui a
什么我	3129	shen me wo
看呢	3129	kan ne
晚上吃	3128	wan shang chi
大晚上的	3127	da wan shang de
我信	3126	wo xin
我们宿舍	3125	wo men su she
很难受	3123	hen nan shou
满了	3123	man le
就只有	3120	jiu zhi you
家狗	3119	jia gou
起来就	3118	qi lai jiu
尴尬了	3117	gan ga le
火了	3117	huo le
身体好	3116	shen ti hao
总要	3115	zong yao
有眼光	3114	you yan guang
真会	3114	zhen hui
以后你	3112	yi hou ni
一样一样	3111	yi yang yi yang
林更新	3111	lin geng xin
化了	3110	hua le
我讲	3110	wo jiang
超好吃	3110	chao hao chi
还看	3107	hai kan
多钱	3106	duo qian
能接受	3106	neng jie shou
我也是啊	3105	wo ye shi a
你开	3104	ni kai
我其实	3104	wo qi shi
我妈妈	3103	wo ma ma
肯定有	3103	ken ding you
要过	3103	yao guo
你女朋友	3102	ni nv peng you
换吗	3102	huan ma
没有在	3102	mei you zai
好久没见	3101	hao jiu mei jian
晚上就	3100	wan shang jiu
还有点	3099	hai you dian
都不要	3098	dou bu yao
记得了	3097	ji de le
在南京	3096	zai nan jing
知道就	3096	zhi dao jiu
上海的	3094	shang hai de
不吃饭	3094	bu chi fan
骗了	3093	pian le
不可能的	3092	bu ke neng de
生活中	3092	sheng huo zhong
天气好	3091	tian qi hao
下雨天	3090	xia yu tian
好辛苦	3089	hao xin ku
穿短袖	3086	chuan duan xiu
开玩笑的	3085	kai wan xiao de
还是那么	3085	hai shi na me
两个小时	3084	liang ge xiao shi
特别想	3084	te bie xiang
给你发	3084	gei ni fa
去呢	3083	qu ne
好小	3082	hao xiao
看见我	3080	kan jian wo
会越来越	3078	hui yue lai yue
在里面	3076	zai li mian
我等你	3074	wo deng ni
在等你	3073	zai deng ni
好了吗	3073	hao le ma
异地恋	3073	yi di lian
给我吃	3073	gei wo chi
不帅	3070	bu shuai
你管	3070	ni guan
问他	3070	wen ta
你知道的	3067	ni zhi dao de
我终于	3066	wo zhong yu
可能有	3065	ke neng you
瑟瑟发抖	3065	se se fa dou
一楼	3064	yi lou
你等	3062	ni deng
这么帅	3062	zhe me shuai
买一个	3061	mai yi ge
长大的	3061	zhang da de
我养	3059	wo yang
才对	3059	cai dui
是觉得	3059	shi jue de
太想	3057	tai xiang
能带	3057	neng dai
还没看	3057	hai mei kan
人喜欢	3056	ren xi huan
很多的	3056	hen duo de
想什么	3056	xiang shen me
我当	3056	wo dang
想到了	3055	xiang dao le
带我飞	3052	dai wo fei
就爱	3050	jiu ai
这个真	3049	zhe ge zhen
也叫	3048	ye jiao
姐姐你	3048	jie jie ni
我很喜欢	3048	wo hen xi huan
我等着	3046	wo deng zhe
给你一个	3045	gei ni yi ge
没事了	3042	mei shi le
非主流	3042	fei zhu liu
一个是	3041	yi ge shi
在努力	3041	zai nu li
考完了	3040	kao wan le
讲道理	3040	jiang dao li
下班了	3038	xia ban le
就只能	3038	jiu zhi neng
送了	3038	song le
一分钟	3037	yi fen zhong
这么瘦	3036	zhe me shou
不值得	3035	bu zhi de
我知道了	3035	wo zhi dao le
你飞	3034	ni fei
没有吃	3034	mei you chi
我总	3033	wo zong
我说话	3033	wo shuo hua
很好听	3032	hen hao ting
女汉子	3031	nv han zi
电话给	3030	dian hua gei
说嘛	3029	shuo ma
和你们	3028	he ni men
怎么想	3028	zen me xiang
这年	3028	zhe nian
很舒服	3027	hen shu fu
顺其自然	3027	shun qi zi ran
你早	3025	ni zao
去吃饭	3025	qu chi fan
我滴	3025	wo di
一加	3024	yi jia
自己看	3021	zi ji kan
遇到的	3021	yu dao de
多长	3020	duo zhang
越来越多	3020	yue lai yue duo
还算	3020	hai suan
个啥	3019	ge sha
根本就	3019	gen ben jiu
也没用	3017	ye mei yong
这么想的	3017	zhe me xiang de
会喜欢	3016	hui xi huan
仔细看	3015	zi xi kan
哪里去	3015	na li qu
人怎么	3014	ren zen me
帅气的	3014	shuai qi de
我坐	3012	wo zuo
本来是	3012	ben lai shi
你的名字	3011	ni de ming zi
奇怪的	3011	qi guai de
出来玩	3009	chu lai wan
拉仇恨	3009	la chou hen
要努力	3008	yao nu li
岁了	3007	sui le
这会	3006	zhe hui
你是真	3005	ni shi zhen
你脸	3002	ni lian
买了个	3001	mai le ge
对我来	3001	dui wo lai
时候可以	3001	shi hou ke yi
跟你们	3001	gen ni men
娱乐圈	3000	yu le quan
舒服的	3000	shu fu de
好赞	2999	hao zan
长高	2998	zhang gao
还差	2997	hai cha
你不用	2996	ni bu yong
谢谢啊	2995	xie xie a
你住	2994	ni zhu
发给你	2994	fa gei ni
只看到	2994	zhi kan dao
是他们	2994	shi ta men
爱的人	2994	ai de ren
不想看	2992	bu xiang kan
你赶紧	2992	ni gan jin
我想看	2991	wo xiang kan
怎么吃	2989	zen me chi
行吗	2986	xing ma
学了	2985	xue le
会死	2982	hui si
才可以	2980	cai ke yi
没回家	2980	mei hui jia
继续加油	2979	ji xu jia you
到这个	2978	dao zhe ge
又没有	2978	you mei you
试了	2978	shi le
一起努力	2977	yi qi nu li
你们有	2975	ni men you
你也会	2974	ni ye hui
你见过	2974	ni jian guo
想得	2974	xiang de
才去	2974	cai qu
我已	2972	wo yi
是多少	2972	shi duo shao
你姐	2971	ni jie
带回来	2969	dai hui lai
是时候	2969	shi shi hou
没开始	2968	mei kai shi
要一个	2966	yao yi ge
个地方	2965	ge di fang
以后要	2965	yi hou yao
点什么	2965	dian shen me
他们是	2964	ta men shi
都忘了	2964	dou wang le
不用谢	2962	bu yong xie
是一样的	2962	shi yi yang de
以后有	2961	yi hou you
你只	2961	ni zhi
家在	2961	jia zai
也别	2960	ye bie
去见	2960	qu jian
在杭州	2960	zai hang zhou
别让	2959	bie rang
号就	2959	hao jiu
太热了	2959	tai re le
这个好	2959	zhe ge hao
就回家	2958	jiu hui jia
天天吃	2957	tian tian chi
开着	2957	kai zhe
十二点	2955	shi er dian
来吗	2954	lai ma
你小	2952	ni xiao
小花	2952	xiao hua
也差不多	2951	ye cha bu duo
和我们	2951	he wo men
一定要去	2950	yi ding yao qu
今天要	2950	jin tian yao
咋知道	2950	za zhi dao
想去看	2949	xiang qu kan
平安夜	2948	ping an ye
我儿子	2948	wo er zi
谢谢了	2948	xie xie le
没看懂	2946	mei kan dong
不散	2939	bu san
去打	2939	qu da
你来了	2938	ni lai le
真是的	2938	zhen shi de
谢了	2938	xie le
祝你好运	2937	zhu ni hao yun
跟我们	2937	gen wo men
到啦	2936	dao la
你的意思	2935	ni de yi si
觉得有	2935	jue de you
我也没有	2934	wo ye mei you
才睡	2934	cai shui
他要	2933	ta yao
就是我的	2933	jiu shi wo de
天天开心	2932	tian tian kai xin
有必要	2932	you bi yao
好好珍惜	2931	hao hao zhen xi
你以前	2929	ni yi qian
我为	2929	wo wei
你可以去	2927	ni ke yi qu
多注意	2927	duo zhu yi
你发的	2926	ni fa de
挺不错	2924	ting bu cuo
祝你生日	2924	zhu ni sheng ri
以为你是	2923	yi wei ni shi
你怎么了	2923	ni zen me le
你跑	2923	ni pao
叫上	2923	jiao shang
就是为了	2922	jiu shi wei le
想笑	2922	xiang xiao
感谢你	2922	gan xie ni
还挺好	2922	hai ting hao
不正常	2921	bu zheng chang
有意义	2921	you yi yi
人陪	2920	ren pei
可以呀	2919	ke yi ya
想家	2919	xiang jia
原谅你	2918	yuan liang ni
些什么	2915	xie shen me
你帅	2915	ni shuai
你爱我	2915	ni ai wo
有兴趣	2915	you xing qu
这个小	2915	zhe ge xiao
你喜欢的	2914	ni xi huan de
艾特我	2914	ai te wo
你唱	2913	ni chang
总比	2912	zong bi
才不是	2912	cai bu shi
这么厉害	2912	zhe me li hai
你是有	2911	ni shi you
很期待	2910	hen qi dai
约了	2910	yue le
不知道呢	2909	bu zhi dao ne
想知道你	2909	xiang zhi dao ni
这样想	2909	zhe yang xiang
你却	2907	ni que
点开	2907	dian kai
免费的	2905	mian fei de
和朋友	2905	he peng you
你说什么	2903	ni shuo shen me
只是我	2903	zhi shi wo
我哭	2903	wo ku
好丑	2902	hao chou
我和我	2902	wo he wo
今天刚	2901	jin tian gang
我直接	2900	wo zhi jie
那肯定	2900	na ken ding
不跟你	2899	bu gen ni
为嘛	2899	wei ma
会胖	2899	hui pang
没吃饭	2898	mei chi fan
今天早上	2897	jin tian zao shang
就是那个	2897	jiu shi na ge
就有了	2897	jiu you le
不肯	2896	bu ken
都懂	2896	dou dong
一起吧	2894	yi qi ba
回来给	2893	hui lai gei
想看看	2893	xiang kan kan
我天	2893	wo tian
换手机了	2893	huan shou ji le
都没了	2893	dou mei le
大爱	2892	da ai
在那边	2891	zai na bian
我下次	2891	wo xia ci
时候给	2891	shi hou gei
看好你	2890	kan hao ni
能跟	2890	neng gen
我打电话	2888	wo da dian hua
转了	2888	zhuan le
太可怕了	2887	tai ke pa le
是因为你	2887	shi yin wei ni
放心吧	2884	fang xin ba
不知道了	2882	bu zhi dao le
你哥	2881	ni ge
一起吃饭	2880	yi qi chi fan
太晚了	2880	tai wan le
给你个	2880	gei ni ge
我留	2879	wo liu
没有用	2879	mei you yong
要当	2879	yao dang
不起啊	2878	bu qi a
什么样子	2878	shen me yang zi
你不说	2878	ni bu shuo
今天在	2877	jin tian zai
去的时候	2876	qu de shi hou
一起啊	2873	yi qi a
不动了	2873	bu dong le
就用	2873	jiu yong
我不爱	2873	wo bu ai
也是醉了	2872	ye shi zui le
可以帮	2872	ke yi bang
知道我是	2872	zhi dao wo shi
那里的	2872	na li de
您是	2871	nin shi
你不是说	2870	ni bu shi shuo
瘦啊	2870	shou a
也想知道	2869	ye xiang zhi dao
太幸福	2869	tai xing fu
到什么	2866	dao shen me
又胖	2866	you pang
少女心	2866	shao nv xin
说下	2866	shuo xia
一直觉得	2864	yi zhi jue de
红了	2864	hong le
要结婚了	2864	yao jie hun le
这话说	2864	zhe hua shuo
我都快	2862	wo dou kuai
没看到你	2862	mei kan dao ni
都挺	2861	dou ting
要学	2860	yao xue
好吧好	2859	hao ba hao
前段时间	2858	qian duan shi jian
还是不要	2858	hai shi bu yao
那是因为	2858	na shi yin wei
一个个	2855	yi ge ge
家是	2855	jia shi
要回去	2855	yao hui qu
太对	2854	tai dui
我开	2854	wo kai
给它	2854	gei ta
讨厌你	2854	tao yan ni
家里人	2853	jia li ren
没上	2853	mei shang
为什么是	2852	wei shen me shi
等他	2852	deng ta
我说了	2851	wo shuo le
你们说	2849	ni men shuo
达人	2849	da ren
我早就	2848	wo zao jiu
晕了	2848	yun le
才不会	2847	cai bu hui
多天	2846	duo tian
到就	2844	dao jiu
千万不要	2844	qian wan bu yao
姐姐我	2844	jie jie wo
不了你	2843	bu le ni
讨厌的	2843	tao yan de
一般都是	2842	yi ban dou shi
那条	2842	na tiao
别个	2840	bie ge
是喜欢	2840	shi xi huan
哪里买的	2838	na li mai de
听说过	2836	ting shuo guo
妥妥的	2836	tuo tuo de
不想吃	2834	bu xiang chi
但是还是	2834	dan shi hai shi
非常好	2834	fei chang hao
买来	2833	mai lai
又说	2832	you shuo
成真	2832	cheng zhen
只是觉得	2830	zhi shi jue de
看到这个	2830	kan dao zhe ge
这时候	2830	zhe shi hou
难过的	2829	nan guo de
会继续	2828	hui ji xu
在哪呢	2827	zai na ne
摄像头	2827	she xiang tou
没开	2827	mei kai
要给你	2825	yao gei ni
我看着	2824	wo kan zhe
没喝	2823	mei he
你和我	2822	ni he wo
就跑	2820	jiu pao
觉得她	2820	jue de ta
不在乎	2819	bu zai hu
也是个	2818	ye shi ge
你本来	2818	ni ben lai
玩呀	2818	wan ya
不是啦	2817	bu shi la
点东西	2817	dian dong xi
给我来	2816	gei wo lai
太瘦了	2815	tai shou le
想回去	2815	xiang hui qu
看是	2814	kan shi
好的人	2813	hao de ren
就只	2813	jiu zhi
起得	2813	qi de
我也看	2812	wo ye kan
去就	2811	qu jiu
要先	2811	yao xian
你起	2810	ni qi
我没说	2808	wo mei shuo
你们了	2807	ni men le
多东西	2807	duo dong xi
来点	2807	lai dian
我心中	2806	wo xin zhong
是不可能	2805	shi bu ke neng
能穿	2804	neng chuan
没回来	2803	mei hui lai
还是去	2802	hai shi qu
多一点	2801	duo yi dian
要考试	2799	yao kao shi
朋友们	2798	peng you men
一般人	2797	yi ban ren
太重	2797	tai zhong
就给你	2797	jiu gei ni
很强	2796	hen qiang
我头发	2796	wo tou fa
去广州	2795	qu guang zhou
简直了	2793	jian zhi le
要问	2793	yao wen
想当	2791	xiang dang
发给我	2790	fa gei wo
打得	2790	da de
肯定要	2790	ken ding yao
吃早餐	2789	chi zao can
好像你	2789	hao xiang ni
还是好	2789	hai shi hao
我超	2787	wo chao
买啊	2786	mai a
今年的	2785	jin nian de
梦到你	2785	meng dao ni
已经到	2784	yi jing dao
快给	2784	kuai gei
是不是有	2782	shi bu shi you
我去找	2781	wo qu zhao
挺好吃	2781	ting hao chi
想问你	2780	xiang wen ni
暴露了	2780	bao lu le
自己啊	2780	zi ji a
那么远	2780	na me yuan
喜欢我的	2779	xi huan wo de
高大上	2776	gao da shang
吃个饭	2775	chi ge fan
哪里来	2775	na li lai
不是人	2774	bu shi ren
不是你的	2774	bu shi ni de
想你想	2774	xiang ni xiang
没有说	2774	mei you shuo
肿了	2772	zhong le
想有	2771	xiang you
朋友说	2770	peng you shuo
就醒	2769	jiu xing
适合我	2769	shi he wo
和别人	2768	he bie ren
温柔的	2768	wen rou de
不认识你	2767	bu ren shi ni
我吃的	2767	wo chi de
这么冷	2767	zhe me leng
吃早饭	2765	chi zao fan
还有很多	2764	hai you hen duo
那次	2763	na ci
今天生日	2762	jin tian sheng ri
一不小心	2760	yi bu xiao xin
也想你	2759	ye xiang ni
有没有人	2759	you mei you ren
绿色的	2758	lv se de
你之前	2757	ni zhi qian
我女朋友	2757	wo nv peng you
我老婆	2757	wo lao po
会好的	2756	hui hao de
你告诉我	2756	ni gao su wo
会遇到	2755	hui yu dao
是不是你	2755	shi bu shi ni
热啊	2755	re a
你走开	2752	ni zou kai
骄傲的	2752	jiao ao de
会跟	2751	hui gen
就感觉	2751	jiu gan jue
想你的	2750	xiang ni de
到学校	2749	dao xue xiao
也比	2748	ye bi
你介绍	2747	ni jie shao
穿什么	2747	chuan shen me
也没什么	2745	ye mei shen me
在车上	2744	zai che shang
这样的人	2744	zhe yang de ren
不叫我	2743	bu jiao wo
是一个人	2743	shi yi ge ren
站起来	2743	zhan qi lai
自己做的	2743	zi ji zuo de
还不能	2743	hai bu neng
你买的	2742	ni mai de
喜欢啊	2742	xi huan a
就做	2742	jiu zuo
不懂你	2741	bu dong ni
你笑	2741	ni xiao
不爱吃	2740	bu ai chi
光了	2740	guang le
好几年	2740	hao ji nian
好多好多	2740	hao duo hao duo
天冷	2738	tian leng
都说了	2738	dou shuo le
你们这	2737	ni men zhe
你够	2737	ni gou
看自己	2735	kan zi ji
遇见你	2735	yu jian ni
你拍的	2733	ni pai de
去看你	2733	qu kan ni
就快	2732	jiu kuai
无聊了	2730	wu liao le
跟别人	2729	gen bie ren
开心哦	2727	kai xin o
要发	2727	yao fa
只想说	2726	zhi xiang shuo
因为我们	2724	yin wei wo men
大家都是	2724	da jia dou shi
客气了	2724	ke qi le
个问题	2723	ge wen ti
是那种	2723	shi na zhong
人真的	2722	ren zhen de
人给	2721	ren gei
什么用	2721	shen me yong
是因为我	2721	shi yin wei wo
还敢	2721	hai gan
不美	2720	bu mei
每个月	2720	mei ge yue
不要我	2719	bu yao wo
想你们	2719	xiang ni men
没有吧	2717	mei you ba
又瘦	2715	you shou
朋友了	2714	peng you le
一天了	2713	yi tian le
你不觉得	2713	ni bu jue de
好的吧	2713	hao de ba
想学	2713	xiang xue
不用了	2712	bu yong le
来看我	2711	lai kan wo
睡醒了	2710	shui xing le
真心的	2709	zhen xin de
还要去	2709	hai yao qu
没素质	2708	mei su zhi
你手机	2707	ni shou ji
发出来	2707	fa chu lai
来看你	2707	lai kan ni
话说的	2707	hua shuo de
怎么没有	2706	zen me mei you
废了	2705	fei le
想出去	2705	xiang chu qu
被发现了	2705	bei fa xian le
可以这么	2704	ke yi zhe me
哎呀呀	2703	ai ya ya
喝多了	2703	he duo le
在寝室	2703	zai qin shi
快好	2700	kuai hao
我哪里	2699	wo na li
小黑	2698	xiao hei
你还会	2696	ni hai hui
那么美	2696	na me mei
就是觉得	2694	jiu shi jue de
我却	2694	wo que
明天早上	2694	ming tian zao shang
试试看	2694	shi shi kan
浪了	2693	lang le
能看见	2693	neng kan jian
明天的	2692	ming tian de
回学校了	2691	hui xue xiao le
真滴	2691	zhen di
你还能	2688	ni hai neng
段时间	2687	duan shi jian
这小	2686	zhe xiao
对的人	2685	dui de ren
到你的	2682	dao ni de
去听	2682	qu ting
看看有	2682	kan kan you
可以吧	2680	ke yi ba
都会好	2680	du hui hao
很酷	2679	hen ku
太难了	2678	tai nan le
漂亮啊	2678	piao liang a
说我是	2678	shuo wo shi
个多	2677	ge duo
休息啊	2677	xiu xi a
我帅	2677	wo shuai
还没开始	2677	hai mei kai shi
烦死了	2676	fan si le
那得	2676	na de
重口味	2675	zhong kou wei
吃不到	2674	chi bu dao
很远	2674	hen yuan
时候看	2674	shi hou kan
好主意	2673	hao zhu yi
小明	2673	xiao ming
一大堆	2671	yi da dui
海底捞	2671	hai di lao
谢谢哦	2671	xie xie o
一个地方	2669	yi ge di fang
不打算	2669	bu da suan
年头	2669	nian tou
你只是	2668	ni zhi shi
真的超级	2668	zhen de chao ji
走在	2668	zou zai
一切都会	2667	yi qie du hui
前女友	2667	qian nv you
只是在	2666	zhi shi zai
棒哦	2665	bang o
打算去	2664	da suan qu
好的呢	2662	hao de ne
来一个	2662	lai yi ge
能给我	2662	neng gei wo
过年好	2662	guo nian hao
长得好看	2662	zhang de hao kan
下去的	2661	xia qu de
不干	2660	bu gan
觉得呢	2660	jue de ne
看就是	2659	kan jiu shi
我来啦	2657	wo lai la
我的是	2657	wo de shi
看不下去	2657	kan bu xia qu
我是一个	2656	wo shi yi ge
你试试	2655	ni shi shi
我没看	2655	wo mei kan
你昨天	2654	ni zuo tian
好像有	2654	hao xiang you
好可怕	2654	hao ke pa
要出去	2654	yao chu qu
听你的	2651	ting ni de
很贵	2651	hen gui
会瘦	2650	hui shou
太少了	2650	tai shao le
最好吃	2650	zui hao chi
你回去	2649	ni hui qu
明天下午	2649	ming tian xia wu
然后呢	2649	ran hou ne
红红火	2649	hong hong huo
回复了	2648	hui fu le
真帅	2648	zhen shuai
你对我	2647	ni dui wo
今天有	2646	jin tian you
会回来	2646	hui hui lai
你们怎么	2646	ni men zen me
再说吧	2646	zai shuo ba
希望有	2646	xi wang you
就过去	2645	jiu guo qu
看错了	2645	kan cuo le
毕竟是	2644	bi jing shi
不懂的	2642	bu dong de
痛苦的	2642	tong ku de
他现在	2640	ta xian zai
想睡觉	2640	xiang shui jiao
一整天	2639	yi zheng tian
睡觉去	2639	shui jiao qu
也不敢	2638	ye bu gan
你这么说	2638	ni zhe me shuo
胖啊	2637	pang a
你一下	2636	ni yi xia
你回家了	2636	ni hui jia le
你可以的	2635	ni ke yi de
说走	2635	shuo zou
一包	2634	yi bao
上就	2634	shang jiu
就是你的	2634	jiu shi ni de
没收到	2634	mei shou dao
睡呢	2634	shui ne
多吧	2632	duo ba
这种东西	2632	zhe zhong dong xi
一月	2631	yi yue
你吃了	2631	ni chi le
回家啊	2631	hui jia a
不开心的	2630	bu kai xin de
我在看	2630	wo zai kan
昨天我	2630	zuo tian wo
很羡慕	2629	hen xian mu
早点睡吧	2629	zao dian shui ba
有机会的	2629	you ji hui de
次了	2629	ci le
赶紧的	2629	gan jin de
吃着	2628	chi zhe
要一直	2627	yao yi zhi
那么好看	2627	na me hao kan
应该的	2626	ying gai de
来上海	2626	lai shang hai
祝你幸福	2626	zhu ni xing fu
联系方式	2626	lian xi fang shi
你又不是	2625	ni you bu shi
不难	2624	bu nan
才是最	2624	cai shi zui
准备好了	2623	zhun bei hao le
小女孩	2623	xiao nv hai
年纪大了	2623	nian ji da le
看个	2623	kan ge
就来了	2622	jiu lai le
太厉害了	2621	tai li hai le
看吗	2620	kan ma
等你来	2620	deng ni lai
人生的	2619	ren sheng de
就打	2619	jiu da
也只是	2618	ye zhi shi
我有惊喜	2618	wo you jing xi
也超	2617	ye chao
有个人	2617	you ge ren
疼了	2617	teng le
跟我一起	2617	gen wo yi qi
我睡觉	2616	wo shui jiao
溜了	2615	liu le
很棒棒	2614	hen bang bang
我又不是	2614	wo you bu shi
都让	2614	dou rang
上课了	2613	shang ke le
好玩吗	2613	hao wan ma
玩呢	2612	wan ne
算了吧	2612	suan le ba
好喜欢你	2611	hao xi huan ni
没敢	2611	mei gan
你倒是	2610	ni dao shi
怕不怕	2610	pa bu pa
要拿	2610	yao na
你买了	2609	ni mai le
热死了	2609	re si le
你怕	2608	ni pa
不想说	2607	bu xiang shuo
你电话	2606	ni dian hua
我住	2606	wo zhu
等我回去	2606	deng wo hui qu
在西安	2605	zai xi an
太小了	2605	tai xiao le
别人家	2604	bie ren jia
必须是	2604	bi xu shi
给他们	2604	gei ta men
马上要	2603	ma shang yao
上啊	2601	shang a
再睡	2601	zai shui
抢了	2600	qiang le
不好好	2599	bu hao hao
被偷	2599	bei tou
你一天	2598	ni yi tian
我睡了	2598	wo shui le
就开心	2597	jiu kai xin
我想起	2597	wo xiang qi
你们去	2596	ni men qu
哪里呀	2596	na li ya
没玩	2596	mei wan
可以穿	2595	ke yi chuan
说来	2595	shuo lai
回复我有	2594	hui fu wo you
怎么瘦	2594	zen me shou
